published;title;summary;link
Fri, 06 Feb 2015 08:39:03 +0000;#GTMtips: Track File Downloads In GTM V2;In this #GTMtips post, we&rsquo ll go over a simple method for tracking file downloads in Google Tag Manager, specifically the new, V2 interface. Also, &ldquo tracking file downloads&rdquo means sending Events to Google Analytics, so this is a GA for GTM guide as well.. Tip 15: Set up file download tracking in GTM  Since we&rsquo re using Google Analytics as the tracking platform, we&rsquo ll need the following ingredients to make this setup work:;https://www.simoahava.com/gtm-tips/track-file-downloads-in-gtm-v2/
Mon, 26 Jan 2015 10:09:50 +0000;#GTMtips: Track Outbound Links In GTM V2;NOTE 30 Oct 2019: I&rsquo ve published a new article on outbound link tracking in Google Tag Manager, which makes the whole process much, MUCH simpler. I strongly recommend you read that article instead..  Tracking outbound links is important for many. Identifying the exit paths is almost as important as tracking entrances. In this simple #GTMtips post, I&rsquo ll show you how to track outbound links with a simple Trigger + Auto-Event Variable combination in the new Google Tag Manager interface.;https://www.simoahava.com/gtm-tips/track-outbound-links-in-gtm-v2/
Wed, 21 Jan 2015 17:50:34 +0000;RELEASE: GTM Tools V2.0;(UPDATE 3 Apr 2017: There is a newer version of GTM Tools out, so please ignore this article and read this one instead.). So, the time has come to update my GTM Tools. I released the first toolset in October 2014, and it performed its duties just well enough. Sure, the UI was ugly as hell, and there were bugs along the way, but for cloning containers, macros, and rules, and for visualizing containers, it was just good enough.;https://www.simoahava.com/analytics/release-gtm-tools-v2-0/
Sat, 17 Jan 2015 09:21:47 +0000;Enrich SERP Results Using GTM;Google has a myriad of ways to make the search engine results page (SERP) livelier. When you input a search query, the engine&rsquo s mission is to provide you with the most relevant information with as few clicks as possible. Often, this means that you&rsquo ll see the answer to your query directly in the SERP:.  See also Dr. Pete&rsquo s excellent description of variation in the SERP (note that this post is from 2013, and not all the data types are relevant today).;https://www.simoahava.com/analytics/enrich-serp-results-using-gtm/
Thu, 15 Jan 2015 08:28:01 +0000;#GTMtips: Create A Generic Event Tag;With Google Tag Manager, there are a million different ways to make your tagging setup leaner and more flexible. The reason this should be a priority is because the UI isn&rsquo t perfect. The more tags you have, the more difficult it becomes to manage your assets.. In this #GTMtips post, I show you one of my favorite ways to put your container on a diet.. Tip 13: How to create a Generic Event Tag  I&rsquo ve seen a lot of containers that suffer from the same problem.;https://www.simoahava.com/analytics/create-a-generic-event-tag/
Mon, 05 Jan 2015 11:40:04 +0000;#GTMTips: Add Konami Code To Your Site;You&rsquo ve probably heard of the Konami Code. It&rsquo s a cheat code in many Konami games, where the cheat is executed with a sequence of key presses on the keyboard. Since then, it&rsquo s become one of the staples of video game folk lore, and many websites, games, and applications have their own easter eggs activated with the Konami code.. The sequence of keys is:. up, up, down, down, left, right, left, right, B, A;https://www.simoahava.com/gtm-tips/add-konami-code-to-your-site/
Mon, 05 Jan 2015 08:20:41 +0000;Variable Guide For Google Tag Manager;(Updated 21 February 2019). The current version of Google Tag Manager was released in October 2014. With the release, we saw a brand-spanking new UI, a lot of new functionalities (revamped auto-event tracking, for example), plus a new terminology to cope with. We moved away from the programming-centric concepts of Macros and Rules to the more tactile variables and triggers.. It&rsquo s difficult to rank the changes. The new Auto-Event Tracking is perhaps most impactful, but the improvements done to triggers and variables, when compared to the previous version of GTM, require attention as well.;https://www.simoahava.com/analytics/variable-guide-google-tag-manager/
Fri, 19 Dec 2014 12:18:58 +0000;Track Content With Enhanced Ecommerce;My fingers have been tingling to write this article. Ever since I implemented Enhanced Ecommerce on my blog a couple of weeks ago, I&rsquo ve been getting such an impressive amount of useful data that it&rsquo s mind-boggling.. In this article, I&rsquo ll walk you through the steps I went to implement the solution, along with examples of the data I can now access through Google Analytics&rsquo reporting interface. As you might have guessed, if you&rsquo ve read my articles before, I implemented Enhanced Ecommerce with Google Tag Manager.;https://www.simoahava.com/analytics/track-content-enhanced-ecommerce/
Fri, 12 Dec 2014 08:46:42 +0000;#GTMTips: Prevent Repeat Transactions;In this tip, we&rsquo ll take a look at how to leverage a custom first-party cookie to prevent repeat hits of any kind. This is most useful for transactions, since a common problem with Google Analytics (traditional) eCommerce tracking is that a transaction hit is sent again upon subsequent entries to the receipt page, for example using the Back button of the browser. In some cases, and this is not a good practice, a receipt e-mail is sent to the user with a link back to the receipt page, where the transaction is sent over and over again upon entry.;https://www.simoahava.com/gtm-tips/prevent-repeat-transactions/
Tue, 02 Dec 2014 20:24:34 +0000;Trigger Guide For Google Tag Manager;Updated 27 March 2019.  In the new version of Google Tag Manager, one of the most visible and profound changes to the previous version is how tags are fired (and blocked). First of all, there&rsquo s the obvious terminological distinction: we talk about triggers now, not rules. Second, triggers have become an integral part of the tag creation workflow, and as such have far more significance in the user interface than before.;https://www.simoahava.com/analytics/trigger-guide-google-tag-manager/
Fri, 28 Nov 2014 08:33:27 +0000;Check If Google Analytics Is In The Page Template;One of the recurring problems in migrating to Google Tag Manager is how to make the transition as smooth as possible. Usually it requires that we agree with the developers on a time when the old code is removed, and at that moment we need to make sure the GTM tags point to the right UA code. This is, of course, only one use case for migrations, as some people do the entire migration in a staging environment, and some just don&rsquo t care if they lose a little bit of data along the way.;https://www.simoahava.com/analytics/check-if-google-analytics-is-in-page-template/
Thu, 27 Nov 2014 11:57:17 +0000;Simple RegEx Table For Google Tag Manager;When our good friends in the Google Tag Manager developer team first introduced the Lookup Table Macro, we were excited. For many of us, it soon became the weapon of choice especially when used as a management and optimization tool for the container itself..  However, the macro wasn&rsquo t considered perfect. In fact, the most frequently heard request had to do with the core functionality of the feature itself: the macro should support operations, that is, predicate logic.;https://www.simoahava.com/analytics/simple-regex-lookup-table-for-google-tag-manager/
Tue, 25 Nov 2014 17:06:27 +0000;#GTMtips: Fix Problems With GTM Listeners;I&rsquo ve written about this before here and here, but this issue remains probably the biggest problem users have when implementing Google Tag Manager.. Tip 10: Resolve conflicts with GTM&rsquo s listeners  The tip title is actually wrong. You&rsquo re not fixing Google Tag Manager listeners. Rather, you&rsquo re resolving conflicts that other scripts on your page might introduce.. GTM&rsquo s event listening is based on something called event delegation. Event delegation makes use of the document object model (DOM) and its tree-like hierarchy.;https://www.simoahava.com/gtm-tips/fix-problems-with-gtm-listeners/
Wed, 19 Nov 2014 16:18:42 +0000;Google Analytics And The Page Load;If you use Google Analytics, Google Tag Manager, or any JavaScript-based data collection or analytics platform, have you ever stopped to wonder how they actually work? I mean, you obviously care about getting the data in, but are you taking the machinations of these tools for granted?. This is something I&rsquo ve been thinking about for a long while, because I&rsquo m not so sure that many who work with these platforms actually understand how the browser and the web page interact.;https://www.simoahava.com/analytics/google-analytics-page-load/
Mon, 10 Nov 2014 08:08:13 +0000;#GTMtips: Migrate Containers To New UI;If you haven&rsquo t lived in a barrel, you should know by now that a new version of Google Tag Manager has been released. You can find the new version at http://tagmanager.google.com/, and there&rsquo s already a bunch of good articles about the new UI out there. I want to point out two: &ldquo Setting up GA via GTM&rsquo s new UX&rdquo by Krista Seiden, and &ldquo Google Tag Manager Refresh – 6 Things You Need to Know&rdquo by Jonathan Weber from Bounteous.;https://www.simoahava.com/gtm-tips/migrate-containers-to-new-ui/
Tue, 28 Oct 2014 15:04:24 +0000;Auto-Event Tracking In GTM 2.0;In the new version of Google Tag Manager, auto-event tracking has received a considerable usability upgrade. It might seem quirky at first, especially if you&rsquo re used to the old auto-event tracking method, but the logic behind the new setup is brilliant..  The most important distinction is that auto-event tracking isn&rsquo t something you control with separate tags anymore. Rather, it&rsquo s now entirely trigger-driven, meaning you activate and specify the auto-event tracking of your choice using tag triggers (triggers are what ye olde folk used to call rules).;https://www.simoahava.com/analytics/auto-event-tracking-gtm-2-0/
Wed, 22 Oct 2014 18:15:00 +0000;#GTMtips: Once userId, Always userId;The User ID is definitely one of the coolest things about Universal Analytics, if used correctly. It might reveal some surprising insights about your visitors, since now you&rsquo re not restricted to analysing visitors as just browser or device instances as before, but rather you can build your stories around all the touch points the user might have had on their journey to and through your web properties.. With this simple tip, you can extend User ID tracking to return users without them needing to authenticate.;https://www.simoahava.com/gtm-tips/once-userid-always-userid/
Fri, 17 Oct 2014 17:00:31 +0000;Tools;I&rsquo ve written a bunch of tools to help you use and debug Google Tag Manager and Google Analytics. I&rsquo m neither a professional product developer nor am I a visual designer, and both correlate with how the tools look like and what their user experience is :). Nevertheless, I only create tools that I want to use myself, and being a sort of power-user especially in the development side of things, I do think that these little utilities provide added value to your tag management needs.;https://www.simoahava.com/tools/
Thu, 16 Oct 2014 12:12:42 +0000;Introducing GTM Tools;I&rsquo ve written a completely revamped version of this toolset for Google Tag Manager V2.. Well, I just yesterday published the first of my GTM API tools (the Container Visualizer), and I vowed that I wouldn&rsquo t release the other tools for a number of reasons.. The reasons were good, in my opinion (especially the part about the tools being ugly as crap), but on the other hand I don&rsquo t want to keep anyone away from the amazing potential of the new API.;https://www.simoahava.com/analytics/introducing-gtm-tools/
Wed, 15 Oct 2014 14:00:31 +0000;Container Visualizer for Google Tag Manager;[UPDATE:] Quite a lot of people had trouble accessing the tool after I published this post. This should now be fixed.. So, AWESOME stuff. The new Google Tag Manager UI and API have just rolled out, and I can finally start revealing the stuff I&rsquo ve been working on :). I&rsquo m not going to go into the new UI in this post. I just want to give a huge thanks to the GTM team for working on the UX with such dedication.;https://www.simoahava.com/analytics/container-visualizer-google-tag-manager/
Mon, 13 Oct 2014 06:43:21 +0000;#GTMtips: dataLayer Declaration Vs. .push();Here&rsquo s a tip on how to avoid a horrible, horrible mistake with Google Tag Manager.. Tip 7: Always use .push() with dataLayer  When you assign a value to a variable using the equals ( = ) sign, you are actually reallocating the variable to a new value, and the garbage collection system of the runtime environment sweeps the previous value to bit heaven.. Let&rsquo s put it simply: if you redefine dataLayer after the GTM container snippet, you will break GTM&rsquo s proprietary functions.;https://www.simoahava.com/gtm-tips/datalayer-declaration-vs-push/
Mon, 06 Oct 2014 07:10:27 +0000;eCommerce Tips For Google Tag Manager;I&rsquo ve noticed that setting up eCommerce in Google Tag Manager (and now the new Enhanced ecommerce) is very difficult for many. I&rsquo m sure part of the problem is that eCommerce is for many users the moment that GTM forces you to take steps in to the developer&rsquo s domain, since it&rsquo s obvious that you&rsquo ll need to add some code to the web page.. This isn&rsquo t a tutorial on how to do eCommerce in Google Tag Manager.;https://www.simoahava.com/analytics/ecommerce-tips-google-tag-manager/
Mon, 29 Sep 2014 07:03:16 +0000;#GTMtips: hitCallback And eventCallback;This time we&rsquo ll take a look at two different, JavaScript-y features of Google Analytics and Google Tag Manager. Callback as a concept should be familiar to anyone who&rsquo s ever used a programming language. It&rsquo s basically a piece of code that is passed as an argument to some function, so that when this second function has completed, the callback is executed.. For web analytics, callbacks are hugely important, since they allow you to impose a firing order for your asynchronous tags.;https://www.simoahava.com/gtm-tips/hitcallback-eventcallback/
Tue, 23 Sep 2014 10:05:17 +0000;#GTMtips: Chain Macros In Lookup Tables;One of the cool things about using a tag management solution is that you can leverage variables like never before. In Google Tag Manager, these variables are referred to as macros, and you can identify a macro with the syntax of {{macro name}}. In this tip I&rsquo ll show you how you can actually call macros from other macros, using a Lookup Table as an example.. Tip 5: Chain Macros In Lookup Tables (And Other Macros)  It&rsquo s not just Lookup Tables, either.;https://www.simoahava.com/gtm-tips/chain-macros-lookup-tables/
Sat, 20 Sep 2014 10:40:55 +0000;Google Tag Manager's Data Model;It&rsquo s time for MeasureCamp again! As before, I want to write an accompanying post for my session, since there&rsquo s always so much more to say than the time slot allows for. So, the topic of this article is the data model used by Google Tag Manager to process digital data in your data layer.. This post also picks up where I left in my previous foray into the data layer. However, where the first article aimed to be generic (since the data layer should be generic), this post will look at how GTM uses the information in the generic data layer, and how it processes this information to work with the proprietary features of the tool.;https://www.simoahava.com/analytics/google-tag-manager-data-model/
Fri, 19 Sep 2014 08:52:02 +0000;Use Page Visibility API With GTM;The Page Visibility API for web browsers is pretty sweet. It lets you poll, using some new properties of the document object, whether or not the current page is visible to the user. Visibility is hidden if the page is not open in the current browser tab instance, or if the browser window has been minimized..  In this post, I&rsquo ll give an example of how features of the Page Visibility API could be used with Google Tag Manager.;https://www.simoahava.com/analytics/use-page-visibility-api-google-tag-manager/
Tue, 16 Sep 2014 15:32:33 +0000;#GTMtips: Undefined Dimensions Won't Get Sent;This might not sound like a tip to you. You might think, &ldquo Dimensions won&rsquo t get sent? Sounds like a bug!&rdquo . You&rsquo re wrong. This is one of the awesome features of the GA API, and it&rsquo s key to making your tag setups leaner when sending data to Google Analytics.. Tip 4: Undefined dimensions are left out of GA hits  Note that &lsquo undefined&rsquo here means the special value undefined in JavaScript.;https://www.simoahava.com/gtm-tips/undefined-dimensions-wont-get-sent/
Mon, 15 Sep 2014 07:05:09 +0000;The Data Layer;Writing this article is dangerous. Data Layer is two marketers short of becoming a buzz word. This occasion will be heralded by articles such as &ldquo Data Layer Is Dead&rdquo , &ldquo This Developer Implemented A Data Layer And You&rsquo ll Never Guess What Happened Next&rdquo , and other examples of the kind of content generation whose propagation should be prevented by military force. This is not one of those articles, I hope, but rather an honest look at what Data Layer is from a number of perspectives.;https://www.simoahava.com/analytics/data-layer/
Fri, 12 Sep 2014 08:45:35 +0000;#GTMtips: Rules In A Nutshell;Rules are the cornerstone of Google Tag Manager. As with any critical element in a system, they are easy to get wrong. This tip is just a refresher on how GTM firing and blocking rules work.. Tip 3: Google Tag Manager rules in a nutshell  So, let&rsquo s go through these points one-by-one.. Every tag requires a firing rule to work - this is a given. Without a firing rule, your tag will not be written in the document object, and it will never be executed.;https://www.simoahava.com/gtm-tips/gtmtips-rules-nutshell/
Mon, 08 Sep 2014 06:28:54 +0000;#GTMtips: Check {{referrer}} For Previous Page URL;Here&rsquo s a simple way to check what was the source of the visitor&rsquo s arrival to the current page. It&rsquo s done by utilizing the {{referrer}} macro, which comes out-of-the-box in any GTM setup.. Tip 2: Use {{referrer}} to see where the visitor came from  You might want to also explore the Component Types and create new macros for {{referrer path}} and {{referrer host name}} for example:.  By default, you see, the {{referrer}} macro returns the entire URL of the previous page.;https://www.simoahava.com/gtm-tips/check-referrer-for-previous-page-url/
Fri, 05 Sep 2014 11:59:13 +0000;#GTMtips: Save GATC In A Constant String Macro;I wanted to try something new (and, naturally, I&rsquo m running out of content ideas), so let me introduce the hashtag #gtmtips. I hope others contribute as well, but I will be adding a new tip as often as possible. I&rsquo ve got maybe 20 tips in store right now, and I&rsquo m writing new ones all the time. So without further ado, here&rsquo s&hellip . Tip 1: Save GATC In A Constant String Macro  This is an easy one, and everyone should already be doing this in one way or another.;https://www.simoahava.com/gtm-tips/save-gatc-constant-string-macro/
Mon, 01 Sep 2014 06:57:02 +0000;Persist dataLayer In Google Tag Manager;(Update 19 November 2018: See this article for a more elegant solution.). If you know your JavaScript, you know that all variables, functions, objects, resources, and data in the document get rewritten with every page load. In other words, every single page refresh builds the page from scratch, and the state of the document before the page refresh is left drifting in the ocean of oblivion.. Google Tag Manager&rsquo s dataLayer is also one such entity.;https://www.simoahava.com/analytics/persist-datalayer-google-tag-manager/
Fri, 29 Aug 2014 13:25:46 +0000;Node Relationships And GTM;There&rsquo s a much easier, native-to-GTM way to do this now: the Matches CSS Selector.. Behind this tragically boring title is a simple solution to many problems with Google Tag Manager&rsquo s auto-event tracking. The common denominator to these problems is poor website markup. Selectors are used sparingly, and element hierarchy is messy. This disregard for proper node relationships means you have to resort to Data Layer Variable Macros which look like;https://www.simoahava.com/analytics/node-relationships-gtm/
Mon, 25 Aug 2014 17:36:22 +0000;Custom Event Listeners For GTM;(UPDATE 1 Oct 2014 Due to a change in how macros work in Debug Mode, the {{generic event handler}} macro no longer works when testing in Debug Mode. That means that you&rsquo ll have to test your custom listener in a live container (I know, ouch!). If you want to test in Debug Mode, you&rsquo ll have to skip using the {{generic event handler}} as a macro, and instead copy the inner function into the Custom HTML Tag, give the function a name, and use that as the callback in addEventListener or attachEvent.;https://www.simoahava.com/analytics/custom-event-listeners-gtm/
Wed, 20 Aug 2014 06:50:10 +0000;JavaScript 101 For GTM: Part 2;It&rsquo s been an awesome summer, with temperatures soaring in the global warming range throughout our northern country. The heat has given me ample reason to not be near a computer, but now it&rsquo s time to mine some JavaScript wisdom again. Here&rsquo s the second part of my JavaScript for Google Tag Manager series. The first part focused on GTM specific tips and tricks, and I hope that while reading it, you were treated to another grand example of the flexibility of this wonderful tool.;https://www.simoahava.com/analytics/javascript-101-gtm-part-2/
Tue, 12 Aug 2014 07:07:37 +0000;Internalize for Google Analytics v1.0;I created a new Chrome Extension: Internalize for Google Analytics. This is its very first version. It only works on websites with Universal Analytics.. Click here to download Internalize for Google Analytics v1.0. The idea is that with the extension you can push a custom dimension value to your currently active session. You can then use a profile filter in GA to block traffic with this custom dimension value. It&rsquo s useful when blocking internal traffic with more traditional means (IP address or various GTM workarounds) won&rsquo t work.;https://www.simoahava.com/analytics/internalize-google-analytics-v1-0/
Wed, 30 Jul 2014 06:22:41 +0000;Fix GA Site Search With Google Tag Manager;Analyzing what people write in your site search field is pretty much one of the smartest things you can do for your website tracking. If certain terms pop up over and over again in internal search reports, it means that your site is not providing the answers people are looking for, meaning you have an excellent opportunity to provide supply for the demand!.  However, not all site search applications are trackable out-of-the-box.;https://www.simoahava.com/analytics/fix-ga-site-search-google-tag-manager/
Thu, 03 Jul 2014 13:25:15 +0000;JavaScript 101 For GTM: Part 1;Here&rsquo s the link to part 2 of this JavaScript guide.. The thing about Google Tag Manager, or any JavaScript tag manager for that matter, is that there&rsquo s JavaScript involved. In fact, the tool itself is just a JavaScript library with some additional bells and whistles (such as a management UI). This means that to make the best of it, some knowledge of JavaScript is warranted, and that&rsquo s the point of this post.;https://www.simoahava.com/analytics/javascript-101-gtm-part-1/
Mon, 23 Jun 2014 06:52:43 +0000;Fun With Google Tag Manager: Part 2;Apologies for leaving you hanging. It&rsquo s now almost three weeks since I published the first part of this post, and I&rsquo m sure you&rsquo ve been holding your breath ever since.. There&rsquo s been a lot going on since the last post. First, my favorite sports team in the world, San Antonio Spurs, won their fifth NBA championship from the defending champs, Miami Heat. Next, my wife and I moved to our new house, and we&rsquo ve been remodeling ever since.;https://www.simoahava.com/analytics/fun-google-tag-manager-part-2/
Wed, 04 Jun 2014 13:58:17 +0000;Fun With Google Tag Manager: Part 1;It&rsquo s time to dig into my tip library for some pretty cool things you can do with Google Tag Manager to enhance your site tagging. Some of these are macro magic through and through, some of these are best practices, and some of these are things that will make your life easier while managing a tag management solution..  I&rsquo ve split this post into two parts to make it more Hobbit and less Lord Of the Rings length-wise.;https://www.simoahava.com/analytics/fun-with-google-tag-manager-part-1/
Sun, 01 Jun 2014 12:45:01 +0000;Google Tag Manager Sonar v1.2;That&rsquo s right, I changed the name! Huge thanks to Paul Gailey for the inspiration.. Get the latest version of GTM Sonar here.. Just a minor update this time. I added some informative text to the pop-up, along with an error screen if something goes wrong..  Another change is that now when an element is added to debugDL, a counter on the Browser Action icon will start climbing, representing the number of objects in the array.;https://www.simoahava.com/analytics/gtm-sonar-v1-2/
Mon, 26 May 2014 15:51:55 +0000;GTM Auto-Event Listener Debugger v1.1;(Last updated June 2014: Read the latest post on the extension, GTM Sonar v1.2.). I updated my Chrome Extension, GTM Auto-Event Listener Debugger v1.1. I released the first version a couple of days ago. The extension can be used to debug Google Tag Manager&rsquo s auto-event tracking and its compatibility with web page markup.. Download the latest version here.. I did some major changes, and here&rsquo s the rundown..  I transferred all debugger actions into a pop-up, which opens when you click the Browser Action.;https://www.simoahava.com/analytics/gtm-auto-event-listener-debugger-v1-1/
Fri, 23 May 2014 06:11:10 +0000;Debugging Auto-Event Tracking in GTM;(Last updated June 2014: Read the latest post on the extension, GTM Sonar v1.2.). Many of the Google Tag Manager articles on this blog could be considered hacks, in that they extend the out-of-the-box features of GTM in ways that will surely not be officially supported by Google. The crux of the problem is that lots of folks are taken by surprise when GTM refuses to work properly on their site, or when they have trouble tracking key elements on the page template.;https://www.simoahava.com/analytics/debugging-auto-event-tracking-gtm/
Wed, 14 May 2014 08:34:19 +0000;Year In Review 2013-2014;&hellip or How My Organic Traffic Went Through The Roof.. It&rsquo s been one of the craziest 365 days in my life, and I thought it would be apt to write a bit about all the stuff that&rsquo s taken place. I haven&rsquo t really been talking about myself in my guides and other previous posts, so please indulge me, for once!. The beginning A year ago I had just quit my job at my previous employer, Innofactor Plc.;https://www.simoahava.com/personal/year-in-review-2013-2014/
Mon, 05 May 2014 11:36:26 +0000;Simple Split Test With Google Tag Manager;Over the last couple of posts I&rsquo ve mainly been doing proof-of-concept (POC) tests with Google Tag Manager. The great thing about a POC is that you don&rsquo t really need to have any viable results or insight-driving technological innovations. The point is to showcase some feature of the platform on which the experiment was conducted.. In this post, I&rsquo ll take a care-free step into the world of POCs again. My goal is to do a simple split test in order to identify which variant of a landing page (or key element thereof) produces the most conversions.;https://www.simoahava.com/analytics/simple-split-test-google-tag-manager/
Mon, 28 Apr 2014 04:49:52 +0000;Send Mail Upon Google Tag Manager Event;Let&rsquo s say you want to set up a rudimentary email alert system in your Google Tag Manager implementation. Say, for example, you want to receive an email every time an uncaught error occurs on your website. It&rsquo s not a very good use case, since a large website can spawn hundreds of uncaught exceptions in a short period of time, but let&rsquo s just pretend for now.. If you know your JavaScript, you&rsquo ll know that you can&rsquo t send mail using client-side code.;https://www.simoahava.com/analytics/send-mail-upon-google-tag-manager-event/
Tue, 22 Apr 2014 05:10:17 +0000;Google Tag Manager: DOM Listener;In this post, I&rsquo ll walk you through a tutorial on how to create a Google Tag Manager extension. This extension will be a new listener, whose sole job is to listen for changes in the HTML and CSS markup on the page.. The reason I&rsquo m teaching you how to create a DOM listener is simple. Ever so often I come across people asking for help, but they are unable to touch on-page code.;https://www.simoahava.com/analytics/google-tag-manager-dom-listener/
Mon, 14 Apr 2014 05:02:13 +0000;Accuracy Test Of GTM Default Events;If you know your Google Tag Manager, you know that GTM pushes three data layer events into the queue when any page with the container snippet is rendered. Each of these three events signals a specific stage in the page load process. Here are the events (be sure to read my guide on GTM rules to understand further what these events do):.  gtm.js - This is pushed into the data layer as soon as GTM is initialized and the container is loaded.;https://www.simoahava.com/analytics/accuracy-test-gtm-default-events/
Mon, 07 Apr 2014 07:30:55 +0000;Advanced Form Tracking In Google Tag Manager;There is a new, updated version of this article for the new version of Google Tag Manager. I strongly suggest you read that as well!. I really enjoy the ad hoc Q&amp A sessions my blog posts have inspired. I haven&rsquo t said this enough, but I am really, REALLY grateful to people who take their time to comment on my posts, even if it&rsquo s just say a quick &ldquo Hi!&rdquo . The main reason I enjoy getting blog comments is because they often turn into blog posts.;https://www.simoahava.com/analytics/form-tracking-google-tag-manager/
Sat, 29 Mar 2014 08:00:35 +0000;Macro Magic For Google Tag Manager;(Last updated June 2014) This post is an attempt at a whole new level of interaction. These words will transcend the barriers of time and space, bridging together the physical world and its digital counterpart. You see, in an undisclosed number of hours after the publishing of this blog post, I will be talking at the MeasureCamp unconference on this very subject. Or, I hope I will. The whole unconference thing is somewhat confusing, and it involves lighting-fast reflexes and street smarts for slot selection traits which I sadly lack.;https://www.simoahava.com/analytics/macro-magic-google-tag-manager/
Tue, 18 Mar 2014 07:17:31 +0000;The Container Snippet: GTM Secrets Revealed;First of all, I&rsquo m sorry for the wacky title. Sometimes I just want to amuse myself. Nevertheless, this post is about the Google Tag Manager container snippet. There&rsquo s nothing secretive about it, but I&rsquo m betting many people have no clue what the snippet really does. That&rsquo s the revelatory part.. If you&rsquo ve never wondered what the snippet does, then shame on you! Remember, you own your page template. It&rsquo s yours. Any code that you write there is your responsibility.;https://www.simoahava.com/analytics/container-snippet-gtm-secrets-revealed/
Fri, 14 Mar 2014 11:30:08 +0000;Block Internal Traffic With Google Tag Manager;You&rsquo ve probably come across a number of guides or posts talking about why it&rsquo s necessary to block so-called internal traffic from your web analytics reports. The reasons are pretty solid: internal traffic does not emulate normal visitor behavior, it rarely contributes to conversions (skewing up your conversion rate), it inflates page views, and it wreaks havoc on your granular, page-by-page data.. Internal traffic is vaguely described as &ldquo your employees&rdquo , &ldquo people really close to your brand&rdquo , &ldquo your marketing department&rdquo , &ldquo your web editors&rdquo , and so on.;https://www.simoahava.com/analytics/block-internal-traffic-gtm/
Tue, 11 Mar 2014 12:08:18 +0000;GTM Listener Firing Order Test;Because I was bored, I did a quick test to sort out the firing order of competing GTM listeners. If you&rsquo ve done your homework (i.e. read my article on GTM listeners), you&rsquo ll remember that GTM listeners are set up on the document node of the document object model (DOM). I wanted to test what the firing order is if you have multiple competing listeners on the same page.. I tested with the following listeners (make sure you read up on auto-event tracking if you are completely baffled at this point):;https://www.simoahava.com/analytics/gtm-listener-firing-order-test/
Sat, 08 Mar 2014 10:16:24 +0000;Google Tag Manager: The History Listener;There&rsquo s a new listener in town! It&rsquo s a few days now since the Google Tag Manager team unleashed the History Listener, and the time has come for me to tell you what this baby can do.. The History Listener is designed to be used on websites where content is loaded dynamically. Typically, these websites make heavy use of AJAX (Asynchronous JavaScript and XML), which is designed for loading content in the background and serving it dynamically without having to reload the page.;https://www.simoahava.com/analytics/google-tag-manager-history-listener/
Mon, 03 Mar 2014 19:49:46 +0000;Google Tag Manager: Playing By The Rules;There is a new version of this guide for GTM V2 here.. (Last updated April 2014) I see Google Tag Manager&rsquo s operational model as an analogy of Montesquieu&rsquo s three-branched government theory (don&rsquo t leave just yet, I&rsquo m getting somewhere with this). We have the legislative power of tags (what should be done), the judiciary power of macros (explore the context and circumstance of each tag), and the executive power of rules (make the tag happen).;https://www.simoahava.com/analytics/google-tag-manager-playing-rules/
Sat, 01 Mar 2014 07:49:08 +0000;Tag Management Does Not Make IT Redundant;Here are a few quotes I found on the web regarding tag management and IT departments:. Relief of IT department bottlenecks – once the Tag Manager is deployed, new tags can be implemented directly by Marketing with no IT department involvement. This is a huge benefit for large websites, where IT is oftentimes a bottleneck. Original text here.  IT Issues - when you use a TMS like 'Google Tag Manager' you are bypassing the IT department.;https://www.simoahava.com/analytics/tag-management-make-redundant/
Wed, 26 Feb 2014 15:06:21 +0000;Some Awesome Google Tag Manager Resources;When push comes to shove, I&rsquo m a pretty lazy guy. I enjoy nothing more than just to stretch my legs on a couch, pick up my iPad, and read what&rsquo s going on in the world. I skip the news, since they&rsquo re just full of depressing stories. Instead, I head over to my favorite Google+ communities to see what&rsquo s new in the blogosphere..  This approach has led me to some pretty amazing individuals, whom I follow like a suckerfish.;https://www.simoahava.com/analytics/awesome-google-tag-manager-resources/
Fri, 14 Feb 2014 10:16:46 +0000;Why Don't My GTM Listeners Work?;Ever so often I come across a Google Tag Manager setup where GTM&rsquo s own auto-event listeners don&rsquo t perform the task they were supposed to. Listener problems seem to be a hot topic in Google+ and the Product Forums as well.. There may be many reasons why your listeners don&rsquo t work, but a very common trend is that you have conflicting JavaScript libraries or scripts running on your page.. Let&rsquo s explore how listeners work before tackling the problem.;https://www.simoahava.com/analytics/dont-gtm-listeners-work/
Tue, 11 Feb 2014 16:09:20 +0000;Macro Guide For Google Tag Manager;I&rsquo ve written a new Variable Guide for Google Tag Manager, which covers the new GTM UI. This guide is for the old UI.. You might be vaguely familiar with macros if you&rsquo ve ever used a computer. Basically, whenever you perform a complicated task with a simple gesture, or reuse complex code with a simple input mechanism, you&rsquo re using macros. Think keyboard shortcuts.. In Google Tag Manager, this is the essence of macros.;https://www.simoahava.com/analytics/macro-guide-google-tag-manager/
Sat, 01 Feb 2014 08:54:42 +0000;Google Tag Manager: The Lookup Table Macro;Having just come hot of the press with my latest article on GTM and Content Grouping which, to my delight, Bounteous had written an amazing tutorial on earlier, Brian Kuhn and the amazing Google Tag Manager development team came out with another incredible new feature: The Lookup Table Macro.. In software engineering, a lookup table is an array which takes away a layer of complexity in runtime computation, and replaces it with a simple value assignment based on array indexing.;https://www.simoahava.com/analytics/google-tag-manager-lookup-table-macro/
