published;title;summary;link
Wed, 21 Sep 2016 00:01:00 -0400;Warning! This Episode May Trigger Debate;It's time for some real talk on trigger warnings. Gene and Shereen dig into it with two college professors. What really happens in the classroom when hard topics come up, especially about race? Are trigger warnings necessary? We also hear the results of an NPR survey of more than 800 professors.;https://feeds.npr.org/510312/a24c3445-8d79-4586-8f1f-8f0fd0eec36b
Wed, 14 Sep 2016 00:01:00 -0400;Why Do We Still Care About Tupac?;Tupac Shakur died 20 years ago this week. Gene Demby and Shereen Marisol Meraji debate his legacy with the writer Kevin Powell, who covered the rapper for three years until Tupac's death. How should we view Tupac's talents and imperfections today?;https://feeds.npr.org/510312/e6eb7809-f82f-4010-902f-d7b63cef0642
Wed, 07 Sep 2016 21:13:00 -0400;The Dangers Of Life As An American 'Nobody';Marc Lamont Hill untangles the decades of dysfunction that have led to recent racial flash-points in his latest book, <em>Nobody: Casualties of America's War on the Vulnerable, from Ferguson to Flint and Beyond.</em> He talks with Gene Demby about the book, and his support for one particularly unconventional approach to making our justice system more fair.;https://www.npr.org/2016/09/07/493049335/the-dangers-of-life-as-an-american-nobody
Sat, 03 Sep 2016 23:03:00 -0400;Code Switch Extra: Singer Juan Gabriel's Sexuality Was 'Open Secret';Many Mexican and Mexican Americans loved Juan Gabriel's music, but ridiculed his sexuality. Can his death open a new conversation about gay identity in the community? Code Switch's Adrian Florido explores how Juan Gabriel's sexuality complicated his fame and relationship with his fans.;https://feeds.npr.org/510312/22045fab-1646-468c-8fb6-2568d591adfe
Wed, 31 Aug 2016 02:40:00 -0400;What's So Funny About The Indian Accent?;From Apu to Ashton Kutcher, mimicking the Indian accent is still widely seen as fair game. Even lots of ABCD's — American-born confused desis — do it. But is it out of love, or mockery? Code Switch's Tasneem Raja talks to Indians with and without accents on what "Thank you, come again" means to them.;https://feeds.npr.org/510312/295146a7-8121-4e10-931d-d54fdc964c55
Fri, 26 Aug 2016 17:53:00 -0400;Code Switch Extra: "Southside" and Black Love at the Movies;Code Switch's Karen Grigsby Bates and NPR movie critic Bob Mondello discuss "Southside With You," a fictionalized version of Barack and Michelle Obama's first date, and other black love stories in film.;https://feeds.npr.org/510312/f67a7856-284c-46eb-885f-1fea2439c82e
Wed, 24 Aug 2016 08:14:00 -0400;Nate Parker's Past, His Present, And The Future Of "The Birth of A Nation";Actor Nate Parker is the center of a lot attention these days because of his upcoming movie The Birth of A Nation. Parker wrote, directed and stars as Nat Turner, leader of an historic 1831 slave rebellion in Virginia. Last winter, Parker won a multi-million dollar distribution deal for the movie at the Sundance Film Festival. As the anticipation grows for the film's release, a chapter from Parker's college past has come under scrutiny. He was charged and later acquitted in a rape trial as a student-athlete at Penn State. Code Switch's Karen Grigsby Bates moderates a conversation about how Parker's past and his responses in the present may affect what some already consider an important motion picture. Karen is joined by Gillian White, senior associate editor at The Atlantic, Michael Arceneaux, a columnist for Complex magazine, and Goldie Taylor, an editor-at-large of The Daily Beast.;https://feeds.npr.org/510312/56dce97e-ad31-4b0d-8749-be467a2ba856
Wed, 17 Aug 2016 13:26:00 -0400;Struggling School, Or Sanctuary?;When a school shuts down, students often lose more than a place of learning they lose friends, mentors and a community. This is an experience that disproportionately affects black students. Shereen Marisol Meraji looks at what it's like when a predominantly black suburb outside Pittsburgh loses its only public high school. Shereen's reporting, along with that of producer Chris Benderev, was originally produced for the NPR podcast Embedded.;https://feeds.npr.org/510312/17fa84ba-c7f0-42b9-97d7-0dafbab5a9d5
Wed, 10 Aug 2016 00:15:00 -0400;Say My Name, Say My Name (Correctly, Please);When you have a name like Aparna Nancherla or Maz Jobrani, you get used to people butchering it. These two comedians, who both come from immigrant families, talk to Code Switch editor Tasneem Raja about their "Starbucks names," all of the weird ways people mispronounce their names, and whether having a "difficult" name has impacted their careers.;https://feeds.npr.org/510312/4213e786-4c78-43e3-8733-98932c57a39a
Wed, 03 Aug 2016 01:13:00 -0400;What Does "Objectivity" Mean To Journalists Of Color?;News stories of conflict involving people of color raise questions about the role of diversity in newsrooms. With the current election cycle drenched with racially charged rhetoric, how do journalists of color deal with the idea of "objectivity," when it can seem at odds with the work of telling hard truths? Gene Demby and Shereen Marisol Meraji talk with veteran political journalist Pilar Marrero whose reporting appears in the Spanish language newspaper La Opinion and with Wesley Lowery, a Pulitzer Prize winning reporter on policing issues for The Washington Post.;https://feeds.npr.org/510312/3ce542d7-0ad8-412c-9663-3d2730d4b12e
Wed, 27 Jul 2016 01:46:00 -0400;A Letter From Young Asian Americans, To Their Parents, About Black Lives Matter;The day after the police shooting of Philando Castile, hundreds of young Asian Americans connected online to write an open letter to their parents, grandparents, aunts and uncles, asking them to support movements like Black Lives Matter. It also broached a subject many felt deeply uncomfortable bringing up to their older relatives: anti-black racism in Asian American communities. The letter has set off countless conversations across generations of immigrant families in many different languages. Shereen Marisol Meraji and Kat Chow talk to Christina Xu, who started this project, and listen in to one conversation between a daughter and her father about why she chooses to join these marches.;https://feeds.npr.org/510312/a51dac9d-364f-405b-a570-8fdd3942450e
Wed, 20 Jul 2016 05:27:00 -0400;46 Stops: The Driving Life and Death of Philando Castile;When Philando Castile was killed by a police officer during a recent traffic stop, it was the last of at least 46 times he had been pulled over by police. How does that happen? And what does it say about policing in communities of color? Gene Demby talks with NPR's Cheryl Corley and Eyder Peralta, who reported on Castile's encounters with local police.;https://feeds.npr.org/510312/fdefe1c1-5a65-4445-b8e5-9d01123abb48
Wed, 13 Jul 2016 22:40:00 -0400;Black and Blue;In the aftermath of deadly police shootings of black men and the deaths of five policemen at the hands of a black gunman, Shereen Marisol Meraji and Gene Demby explore perspectives on policing while black. They talk with Gregory Thomas the National Organization of Black Law Enforcement Executives Michael Rallings, interim director of police services in Memphis, Tennessee and Jelani Cobb, of The New Yorker, who embedded for nearly a year with police in Newark, New Jersey for the recent PBS Frontline documentary, "Policing The Police.";https://feeds.npr.org/510312/5a704c85-151c-4f3c-a1d9-0d68137fb5a3
Sat, 09 Jul 2016 07:45:00 -0400;Code Switch Extra: No Words;It's hard to figure out what to say after the horrific violence of the last week, which began with two new viral videos of police shooting black men and ended with a deadly attack by a black gunman on police officers. But Shereen Marisol Meraji, Gene Demby along with Kat Chow of the Code Switch Team got some help from a Dallas resident as well as Harvard historian Khalil Gibran Muhammad, who has written extensively about race, crime and policing.;https://feeds.npr.org/510312/1e7ba1cc-c009-41ba-ace8-2f4ce31fd6b5
Wed, 06 Jul 2016 14:10:00 -0400;"You're A Grand Old Flag";Why do some people of color embrace the American flag while others refuse to wave it? Gene Demby and Adrian Florido unpack the complicated patriotism and evolving use of the flag with immigrant rights protesters and Native American veterans.;https://feeds.npr.org/510312/5874001b-bf0d-46aa-8c44-fcbad21171e3
Wed, 29 Jun 2016 14:02:00 -0400;"I'm Not Black, I'm O.J.!";For a long time, O.J. Simpson seemed to be running away from his race. "I'm not black, I'm O.J.!" he'd tell his friends. The he was charged with murder, and his defense team needed that jury to see O.J. as black. So, they had to get creative. Gene talks to Ezra Edelman, director of the new ESPN documentary "OJ: Made in America."(A warning, today's episode has some racially charged language.);https://feeds.npr.org/510312/454d6128-cfc1-40e0-ab89-a0edd7fc9d4b
Wed, 22 Jun 2016 00:00:14 -0400;I Don't Know If I Like This, But I Want It To Win;Gene and Kat talk about "rep sweats," worrying over how people of color are portrayed on TV and in the movies. Kat remembers growing up watching TV with her sisters and yelling "Asian!" every time they saw someone who looked like them. Gene admits he is #TeamRafael. Also, a conversation with Hudson Yang, star of the ABC sitcom "Fresh Off the Boat," along with his dad Jeff Yang, a well-known cultural critic.;https://feeds.npr.org/510312/7e38dd3d-ef17-4ca7-87b4-e58cdf20cd07
Wed, 15 Jun 2016 23:54:00 -0400;How LGBTQ People of Color Are Dealing With Orlando;The tragedy in Orlando this week shook many people in communities that already feel vulnerable...LGBTQ Americans, Latinos, Muslims and people living at the intersection of those identities.;https://feeds.npr.org/510312/cfe2f7ed-0c99-4cfe-b912-c54f861828d1
Fri, 10 Jun 2016 13:48:00 -0400;Code Switch Extra: Re-Remembering Muhammad Ali;Sure, Ali was the greatest, a humanitarian, an inspiration. He was also a complicated, messy figure. Gene and the team dig in, and wonder what people mean when they say Ali "transcended race.";https://feeds.npr.org/510312/38d87baa-73a6-4926-83ee-b7964c4afe04
Wed, 08 Jun 2016 00:00:00 -0400;Made For You And Me;Black people don't hike? Latinos don't like camping? Asians are afraid of the sun? Adrian and Shereen dig into the stereotypes — and truths — about people of color and their relationship to the great outdoors.;https://feeds.npr.org/510312/47fcd3a9-7721-41c1-b1a5-c614891a02e4
Tue, 31 May 2016 00:00:00 -0400;Can We Talk About Whiteness?;Gene and Shereen dig into why it's so hard to talk about white identity in America — and why it's really important that we figure out how.;https://feeds.npr.org/510312/262e19a3-b4a7-4e9d-9458-46d962b58f6a
Mon, 09 May 2016 11:00:00 -0400;The Code Switch Podcast Is Coming!;Here's a preview of our new podcast, exploring how race and culture collide with everything else in our lives.;https://feeds.npr.org/510312/775dec27-9460-4f25-bea7-fe9c8ba4a6c5
